SMP0000020,Arginine and Proline Metabolism,Metabolic,P07814,Bifunctional glutamate/proline--tRNA ligase,HMDBP00567,,BC126275,EPRS,1q41
SMP0000021,Taurine and Hypotaurine Metabolism,Metabolic,Q16878,Cysteine dioxygenase type 1,HMDBP00948,,CH471086,CDO1,5q23.2
SMP0000021,Taurine and Hypotaurine Metabolism,Metabolic,Q96SZ5,2-aminoethanethiol dioxygenase,HMDBP08667,,CH471083,ADO,10q21.3
SMP0000021,Taurine and Hypotaurine Metabolism,Metabolic,Q9Y600,Cysteine sulfinic acid decarboxylase,HMDBP00936,,CH471054,CSAD,12q13.11-q14.3
SMP0000021,Taurine and Hypotaurine Metabolism,Metabolic,Q99259,Glutamate decarboxylase 1,HMDBP00703,,M70434,GAD1,2q31
SMP0000021,Taurine and Hypotaurine Metabolism,Metabolic,Q6P531,Gamma-glutamyltransferase 6,HMDBP07358,,AK074646,GGT6,17p13.2
SMP0000023,Steroid Biosynthesis,Metabolic,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic",HMDBP00013,,BC000408,ACAT2,6q25.3
SMP0000023,Steroid Biosynthesis,Metabolic,Q01581,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMDBP00053,,CH471119,HMGCS1,5p14-p13
SMP0000023,Steroid Biosynthesis,Metabolic,Q03426,Mevalonate kinase,HMDBP01053,,M88468,MVK,12q24
SMP0000023,Steroid Biosynthesis,Metabolic,Q15126,Phosphomevalonate kinase,HMDBP01017,,L77213,PMVK,1q22
SMP0000023,Steroid Biosynthesis,Metabolic,P53602,Diphosphomevalonate decarboxylase,HMDBP01016,,BC000011,MVD,16q24.3
SMP0000023,Steroid Biosynthesis,Metabolic,Q13907,Isopentenyl-diphosphate Delta-isomerase 1,HMDBP01541,,AF271723,IDI1,10p15.3
SMP0000023,Steroid Biosynthesis,Metabolic,P14324,Farnesyl pyrophosphate synthase,HMDBP00932,,AK291084,FDPS,1q22
SMP0000023,Steroid Biosynthesis,Metabolic,O95749,Geranylgeranyl pyrophosphate synthase,HMDBP00931,,AB019036,GGPS1,1q43
SMP0000023,Steroid Biosynthesis,Metabolic,P37268,Squalene synthase,HMDBP00260,,BC029641,FDFT1,8p23.1-p22
SMP0000023,Steroid Biosynthesis,Metabolic,Q14534,Squalene monooxygenase,HMDBP00153,,BX647400,SQLE,8q24.1
SMP0000023,Steroid Biosynthesis,Metabolic,P48449,Lanosterol synthase,HMDBP00430,,AJ239027,LSS,21q22.3
SMP0000023,Steroid Biosynthesis,Metabolic,Q15392,Delta(24)-sterol reductase,HMDBP01935,,AF398337,DHCR24,1p32.3
SMP0000023,Steroid Biosynthesis,Metabolic,Q16850,Lanosterol 14-alpha demethylase,HMDBP00265,,U51687,CYP51A1,7q21.2
SMP0000023,Steroid Biosynthesis,Metabolic,O76062,Delta(14)-sterol reductase,HMDBP00262,,AK290935,TM7SF2,11q13
SMP0000023,Steroid Biosynthesis,Metabolic,Q15800,Methylsterol monooxygenase 1,HMDBP00263,,BC010653,MSMO1,4q32-q34
SMP0000023,Steroid Biosynthesis,Metabolic,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",HMDBP00264,,BC000245,NSDHL,Xq28
SMP0000023,Steroid Biosynthesis,Metabolic,P56937,3-keto-steroid reductase,HMDBP00848,,AF162761,HSD17B7,1q23
SMP0000023,Steroid Biosynthesis,Metabolic,Q15125,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",HMDBP00949,,BC001549,EBP,Xp11.23-p11.22
SMP0000023,Steroid Biosynthesis,Metabolic,O75845,Lathosterol oxidase,HMDBP00135,,BC012333,SC5DL,11q23.3
SMP0000023,Steroid Biosynthesis,Metabolic,P04035,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMDBP00910,,AF273762,HMGCR,5q13.3-q14
SMP0000023,Steroid Biosynthesis,Metabolic,P35610,Sterol O-acyltransferase 1,HMDBP00504,,CH471067,SOAT1,1q25
SMP0000023,Steroid Biosynthesis,Metabolic,P38571,Lysosomal acid lipase/cholesteryl ester hydrolase,HMDBP00227,,AK314665,LIPA,10q23.2-q23.3
SMP0000024,Porphyrin Metabolism,Metabolic,P13196,"5-aminolevulinate synthase, nonspecific, mitochondrial",HMDBP00022,,AB063322,ALAS1,3p21.1
SMP0000024,Porphyrin Metabolism,Metabolic,P13716,Delta-aminolevulinic acid dehydratase,HMDBP01060,,M13928,ALAD,9q33.1
SMP0000024,Porphyrin Metabolism,Metabolic,P08397,Porphobilinogen deaminase,HMDBP00358,,X04808,HMBS,11q23.3
SMP0000024,Porphyrin Metabolism,Metabolic,P10746,Uroporphyrinogen-III synthase,HMDBP00357,,AL360176,UROS,10q25.2-q26.3
SMP0000024,Porphyrin Metabolism,Metabolic,P06132,Uroporphyrinogen decarboxylase,HMDBP00250,,BT006737,UROD,1p34
SMP0000024,Porphyrin Metabolism,Metabolic,P36551,"Coproporphyrinogen-III oxidase, mitochondrial",HMDBP00251,,Z34807,CPOX,3q12
SMP0000024,Porphyrin Metabolism,Metabolic,P50336,Protoporphyrinogen oxidase,HMDBP01021,,AL590714,PPOX,1q22
SMP0000024,Porphyrin Metabolism,Metabolic,Q8N4E7,"Ferritin, mitochondrial",HMDBP00470,,BC034419,FTMT,5q21.3
SMP0000024,Porphyrin Metabolism,Metabolic,P22830,"Ferrochelatase, mitochondrial",HMDBP01058,,D00726,FECH,18q21.3
SMP0000024,Porphyrin Metabolism,Metabolic,Q12887,"Protoheme IX farnesyltransferase, mitochondrial",HMDBP01631,,AC005389,COX10,""
SMP0000024,Porphyrin Metabolism,Metabolic,Q7KZN9,Cytochrome c oxidase assembly protein COX15 homolog,HMDBP08634,,AL133353,COX15,""
SMP0000024,Porphyrin Metabolism,Metabolic,P09601,Heme oxygenase 1,HMDBP00198,,CR456505,HMOX1,22q13.1
SMP0000024,Porphyrin Metabolism,Metabolic,P53004,Biliverdin reductase A,HMDBP00700,,AC004985,BLVRA,7p13
SMP0000024,Porphyrin Metabolism,Metabolic,O75310,UDP-glucuronosyltransferase 2B11,HMDBP00491,,BC069441,UGT2B11,4q13.2
SMP0000024,Porphyrin Metabolism,Metabolic,P08236,Beta-glucuronidase,HMDBP00839,,S72462,GUSB,7q21.11
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q99943,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,HMDBP01581,,CR812478,AGPAT1,6p21.3
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q92903,Phosphatidate cytidylyltransferase 1,HMDBP00764,,AK314245,CDS1,4q21.23
SMP0000025,Phospholipid Biosynthesis,Metabolic,O14735,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,HMDBP00771,,BC001444,CDIPT,16p11.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,P43304,"Glycerol-3-phosphate dehydrogenase, mitochondrial",HMDBP00197,,U40362,GPD2,2q24.1
SMP0000025,Phospholipid Biosynthesis,Metabolic,P22303,Acetylcholinesterase,HMDBP00524,,CH236956,ACHE,7q22
SMP0000025,Phospholipid Biosynthesis,Metabolic,P28329,Choline O-acetyltransferase,HMDBP00025,,AF305895,CHAT,10q11.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9NZC3,Glycerophosphodiester phosphodiesterase 1,HMDBP07388,,AF212862,GDE1,16p12-p11.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,O75608,Acyl-protein thioesterase 1,HMDBP00056,,BC010397,LYPLA1,8q11.23
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q8NCC3,Group XV phospholipase A2,HMDBP00057,,CH471092,PLA2G15,""
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9UNK4,Group IID secretory phospholipase A2,HMDBP00073,,AF188625,PLA2G2D,1p36.12
SMP0000025,Phospholipid Biosynthesis,Metabolic,P0C869,Cytosolic phospholipase A2 beta,HMDBP09120,,AC020659,PLA2G4B,15q11.2-q21.3
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q8TCT1,Phosphoethanolamine/phosphocholine phosphatase,HMDBP03097,,AC004797,PHOSPHO1,17q21.32
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q8WUD6,Cholinephosphotransferase 1,HMDBP02855,,CH471054,CHPT1,12q
SMP0000025,Phospholipid Biosynthesis,Metabolic,P23743,Diacylglycerol kinase alpha,HMDBP00233,,AF064771,DGKA,12q13.3
SMP0000025,Phospholipid Biosynthesis,Metabolic,O14494,Lipid phosphate phosphohydrolase 1,HMDBP00237,,AF014402,PPAP2A,5q11
SMP0000025,Phospholipid Biosynthesis,Metabolic,O14939,Phospholipase D2,HMDBP00080,,BC015033,PLD2,17p13.1
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9UBM1,Phosphatidylethanolamine N-methyltransferase,HMDBP00081,,AF294466,PEMT,17p11.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9BVG9,Phosphatidylserine synthase 2,HMDBP02960,,AL834357,PTDSS2,11p15.5
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9UG56,Phosphatidylserine decarboxylase proenzyme,HMDBP02255,,BC009315,PISD,22q12.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q32NB8,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",HMDBP03388,,CH471099,PGS1,17q25.3
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q8WUK0,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,HMDBP07398,,AC104942,PTPMT1,11p11.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9UJA2,Cardiolipin synthase,HMDBP03379,,AL035461,CRLS1,20p13-p12.3
SMP0000025,Phospholipid Biosynthesis,Metabolic,P21695,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",HMDBP00837,,AC025154,GPD1,12q12-q13
SMP0000025,Phospholipid Biosynthesis,Metabolic,Q9HCL2,"Glycerol-3-phosphate acyltransferase 1, mitochondrial",HMDBP00838,,AL391986,GPAM,10q25.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,P49585,Choline-phosphate cytidylyltransferase A,HMDBP00755,,CH471191,PCYT1A,3q29
SMP0000025,Phospholipid Biosynthesis,Metabolic,P35790,Choline kinase alpha,HMDBP00778,,BC036471,CHKA,11q13.2
SMP0000025,Phospholipid Biosynthesis,Metabolic,P48651,Phosphatidylserine synthase 1,HMDBP02190,,BC004390,PTDSS1,8q22
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,O95497,Pantetheinase,HMDBP01934,,BC096266,VNN1,6q23-q24
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,Q8TE04,Pantothenate kinase 1,HMDBP01026,,BK000008,PANK1,10q23.31
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,Q9HAB8,Phosphopantothenate--cysteine ligase,HMDBP03007,,BC012383,PPCS,1p34.2
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,Q96CD2,Phosphopantothenoylcysteine decarboxylase,HMDBP03116,,AC015720,PPCDC,15q24.2
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,Q13057,Bifunctional coenzyme A synthase,HMDBP01886,,CH471152,COASY,17q12-q21
SMP0000027,Pantothenate and CoA Biosynthesis,Metabolic,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,HMDBP00119,,AF110288,ENPP1,6q22-q23
SMP0000028,Caffeine Metabolism,Metabolic,P05177,Cytochrome P450 1A2,HMDBP01560,,BC067426,CYP1A2,15q24.1
SMP0000028,Caffeine Metabolism,Metabolic,P05181,Cytochrome P450 2E1,HMDBP01544,,J02625,CYP2E1,10q24.3-qter
SMP0000028,Caffeine Metabolism,Metabolic,A4Z6T9,Arylamine N-acetyltransferase 2,HMDBP09128,,DQ904190,NAT2,8p22
SMP0000028,Caffeine Metabolism,Metabolic,P08684,Cytochrome P450 3A4,HMDBP01018,,M18907,CYP3A4,7q21.1
SMP0000028,Caffeine Metabolism,Metabolic,P10632,Cytochrome P450 2C8,HMDBP01562,,AK293328,CYP2C8,10q23.33
SMP0000028,Caffeine Metabolism,Metabolic,P11712,Cytochrome P450 2C9,HMDBP01036,,AY341248,CYP2C9,10q24
SMP0000028,Caffeine Metabolism,Metabolic,P47989,Xanthine dehydrogenase/oxidase,HMDBP00181,,U39487,XDH,2p23.1
SMP0000028,Caffeine Metabolism,Metabolic,P11509,Cytochrome P450 2A6,HMDBP01567,,AF326721,CYP2A6,19q13.2
SMP0000029,Selenoamino Acid Metabolism,Metabolic,Q96I15,Selenocysteine lyase,HMDBP04824,,CH471063,SCLY,2q37.3
SMP0000029,Selenoamino Acid Metabolism,Metabolic,Q99611,"Selenide, water dikinase 2",HMDBP00658,,U43286,SEPHS2,16p11.2
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P32929,Cystathionine gamma-lyase,HMDBP00538,,BC015807,CTH,1p31.1
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P35520,Cystathionine beta-synthase,HMDBP00779,,BC011381,CBS,21q22.3
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P23526,Adenosylhomocysteinase,HMDBP00662,,AK290422,AHCY,20q11.22
SMP0000029,Selenoamino Acid Metabolism,Metabolic,Q8TCB7,Methyltransferase-like protein 6,HMDBP11825,,AC027125,METTL6,""
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P31153,S-adenosylmethionine synthase isoform type-2,HMDBP00405,,BC001686,MAT2A,2p11.2
SMP0000029,Selenoamino Acid Metabolism,Metabolic,Q9NZL9,Methionine adenosyltransferase 2 subunit beta,HMDBP03965,,AK312365,MAT2B,""
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P56192,"Methionine--tRNA ligase, cytoplasmic",HMDBP00623,,X94754,MARS,12q13
SMP0000029,Selenoamino Acid Metabolism,Metabolic,O43252,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,HMDBP00345,,AF097716,PAPSS1,4q24
SMP0000029,Selenoamino Acid Metabolism,Metabolic,P19440,Gamma-glutamyltranspeptidase 1,HMDBP00730,,BC069504,GGT1,22q11.23
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,P33121,Long-chain-fatty-acid--CoA ligase 1,HMDBP00577,,CH471056,ACSL1,4q35
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,P05091,"Aldehyde dehydrogenase, mitochondrial",HMDBP00295,,K03001,ALDH2,12q24.2
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,Q9UJ83,2-hydroxyacyl-CoA lyase 1,HMDBP08729,,AJ131753,HACL1,3p25.1
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,O14832,"Phytanoyl-CoA dioxygenase, peroxisomal",HMDBP00270,,AF242384,PHYH,10p13
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,Q92968,Peroxisomal membrane protein PEX13,,,AF048755,,
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,O75381,Peroxisomal membrane protein PEX14,,,AF045186,,
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,P43155,Carnitine O-acetyltransferase,HMDBP00028,,X79827,CRAT,9q34.1
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,Q9UKG9,Peroxisomal carnitine O-octanoyltransferase,HMDBP00307,,CH236949,CROT,7q21.1
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,P33897,ATP-binding cassette sub-family D member 1,,,Z31006,,
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,Q9UBJ2,ATP-binding cassette sub-family D member 2,,,BC104901,,
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,O43772,Mitochondrial carnitine/acylcarnitine carrier protein,HMDBP02794,,Y10319,SLC25A20,3p21.31
SMP0000030,Oxidation of Branched-Chain Fatty Acids,Metabolic,P23786,"Carnitine O-palmitoyltransferase 2, mitochondrial",HMDBP00311,,U09643,CPT2,1p32
SMP0000031,Pentose Phosphate Pathway,Metabolic,P11413,Glucose-6-phosphate 1-dehydrogenase,HMDBP00328,,M65228,G6PD,Xq28
SMP0000031,Pentose Phosphate Pathway,Metabolic,O95336,6-phosphogluconolactonase,HMDBP00327,,AJ243972,PGLS,19p13.2
SMP0000031,Pentose Phosphate Pathway,Metabolic,A9Z1X1,Putative uncharacterized protein PGD,HMDBP07405,,AK303898,PGD,1p36.3-p36.13
SMP0000031,Pentose Phosphate Pathway,Metabolic,P49247,Ribose-5-phosphate isomerase,HMDBP01611,,BC015529,RPIA,2p11.2
SMP0000031,Pentose Phosphate Pathway,Metabolic,Q9H477,Ribokinase,HMDBP01088,,AY643715,RBKS,2p23.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,P36871,Phosphoglucomutase-1,HMDBP01107,,BC090856,PGM1,1p31
SMP0000031,Pentose Phosphate Pathway,Metabolic,P21108,Ribose-phosphate pyrophosphokinase 3,HMDBP00566,,M57423,PRPS1L1,7p21.1
SMP0000031,Pentose Phosphate Pathway,Metabolic,Q96AT9,Ribulose-phosphate 3-epimerase,HMDBP07173,,CH471063,RPE,2q32-q33.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,P29401,Transketolase,HMDBP00805,,BC008615,TKT,3p14.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,P37837,Transaldolase,HMDBP00802,,L19437,TALDO1,11p15.5-p15.4
SMP0000031,Pentose Phosphate Pathway,Metabolic,P04075,Fructose-bisphosphate aldolase A,HMDBP00978,,BC010660,ALDOA,16p11.2
SMP0000031,Pentose Phosphate Pathway,Metabolic,P09467,"Fructose-1,6-bisphosphatase 1",HMDBP00803,,M19922,FBP1,9q22.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,P17858,"6-phosphofructokinase, liver type",HMDBP00758,,BC006422,PFKL,21q22.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,Q9Y315,Putative deoxyribose-phosphate aldolase,HMDBP00945,,AF132960,DERA,12p12.3
SMP0000031,Pentose Phosphate Pathway,Metabolic,P06744,Glucose-6-phosphate isomerase,HMDBP00806,,AH002710,GPI,19q13.1
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P21953,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",HMDBP00299,,X52446,BCKDHB,6q14.1
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P12694,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",HMDBP00300,,Z14093,BCKDHA,19q13.1-q13.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",HMDBP00054,,L13757,DLD,7q31-q32
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P35914,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",HMDBP00009,,AK313869,HMGCL,1p36.1-p35
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",HMDBP00301,,CR749308,BCAT1,12p12.1
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P11182,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",HMDBP03078,,J03208,DBT,1p31
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P26440,"Isovaleryl-CoA dehydrogenase, mitochondrial",HMDBP00166,,AF191216,IVD,15q14-q15
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",HMDBP00104,,M91432,ACADM,1p31
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P30084,"Enoyl-CoA hydratase, mitochondrial",HMDBP00388,,BT007123,ECHS1,10q26.2-q26.3
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q96RQ3,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",HMDBP00510,,AK023051,MCCC1,3q27
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q9HCC0,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",HMDBP00508,,AL079298,MCCC2,5q12-q13
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P16219,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",HMDBP00103,,U83992,ACADS,12q24.31
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P45954,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",HMDBP01613,,AF260678,ACADSB,10q26.13
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q9UKU7,"Isobutyryl-CoA dehydrogenase, mitochondrial",HMDBP05273,,AF260681,ACAD8,11q25
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HMDBP04709,,AK222979,HIBCH,2q32.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P31937,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",HMDBP00395,,AC005091,HIBADH,7p15.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P80404,"4-aminobutyrate aminotransferase, mitochondrial",HMDBP00248,,U80226,ABAT,16p13.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,HMDBP00379,,BC008708,HSD17B10,Xp11.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P42765,"3-ketoacyl-CoA thiolase, mitochondrial",HMDBP00031,,D16294,ACAA2,18q21.1
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q02252,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",HMDBP00051,,AJ249994,ALDH6A1,14q24.3
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P05165,"Propionyl-CoA carboxylase alpha chain, mitochondrial",HMDBP00259,,AY035795,PCCA,13q32
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P05166,"Propionyl-CoA carboxylase beta chain, mitochondrial",HMDBP00258,,M31167,PCCB,3q21-q22
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q96PE7,"Methylmalonyl-CoA epimerase, mitochondrial",HMDBP00256,,AF364547,MCEE,2p13.3
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P22033,"Methylmalonyl-CoA mutase, mitochondrial",HMDBP00257,,M37500,MUT,6p12.3
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q06278,Aldehyde oxidase,HMDBP00126,,CH471063,AOX1,2q33
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P05091,"Aldehyde dehydrogenase, mitochondrial",HMDBP00295,,K03001,ALDH2,12q24.2
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,Q13825,"Methylglutaconyl-CoA hydratase, mitochondrial",HMDBP00982,,AL513353,AUH,9q22.31
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P54868,"Hydroxymethylglutaryl-CoA synthase, mitochondrial",HMDBP00040,,U81856,HMGCS2,1p13-p12
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P24752,"Acetyl-CoA acetyltransferase, mitochondrial",HMDBP00038,,CH471065,ACAT1,11q22.3
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",Metabolic,P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",HMDBP00712,,AB029576,OXCT1,5p13.1
SMP0000033,Methionine Metabolism,Metabolic,P34896,"Serine hydroxymethyltransferase, cytosolic",HMDBP00794,,L23928,SHMT1,17p11.2
SMP0000033,Methionine Metabolism,Metabolic,P42898,Methylenetetrahydrofolate reductase,HMDBP00188,,AF105977,MTHFR,1p36.3
SMP0000033,Methionine Metabolism,Metabolic,Q99707,Methionine synthase,HMDBP00160,,AL359185,MTR,1q43
SMP0000033,Methionine Metabolism,Metabolic,P32929,Cystathionine gamma-lyase,HMDBP00538,,BC015807,CTH,1p31.1
SMP0000033,Methionine Metabolism,Metabolic,P35520,Cystathionine beta-synthase,HMDBP00779,,BC011381,CBS,21q22.3
SMP0000033,Methionine Metabolism,Metabolic,Q93088,Betaine--homocysteine S-methyltransferase 1,HMDBP00559,,AF118373,BHMT,5q14.1
SMP0000033,Methionine Metabolism,Metabolic,P26358,DNA (cytosine-5)-methyltransferase 1,HMDBP05712,,AC020931,DNMT1,19p13.2
SMP0000033,Methionine Metabolism,Metabolic,P17707,S-adenosylmethionine decarboxylase proenzyme,HMDBP00420,,CH471051,AMD1,6q21
SMP0000033,Methionine Metabolism,Metabolic,P19623,Spermidine synthase,HMDBP00218,,M64231,SRM,1p36-p22
SMP0000033,Methionine Metabolism,Metabolic,Q13126,S-methyl-5'-thioadenosine phosphorylase,HMDBP00397,,HE654777,MTAP,9p21
SMP0000033,Methionine Metabolism,Metabolic,P23526,Adenosylhomocysteinase,HMDBP00662,,AK290422,AHCY,20q11.22
SMP0000033,Methionine Metabolism,Metabolic,Q96RQ9,L-amino-acid oxidase,HMDBP08281,,AF293463,IL4I1,19q13.3-q13.4
SMP0000033,Methionine Metabolism,Metabolic,P56192,"Methionine--tRNA ligase, cytoplasmic",HMDBP00623,,X94754,MARS,12q13
SMP0000033,Methionine Metabolism,Metabolic,Q96DP5,"Methionyl-tRNA formyltransferase, mitochondrial",HMDBP07377,,BC033687,MTFMT,15q22.31
SMP0000033,Methionine Metabolism,Metabolic,P31153,S-adenosylmethionine synthase isoform type-2,HMDBP00405,,BC001686,MAT2A,2p11.2
SMP0000033,Methionine Metabolism,Metabolic,Q9NZL9,Methionine adenosyltransferase 2 subunit beta,HMDBP03965,,AK312365,MAT2B,""
SMP0000033,Methionine Metabolism,Metabolic,Q8NE62,"Choline dehydrogenase, mitochondrial",HMDBP00201,,AC012467,CHDH,3p21.1
SMP0000033,Methionine Metabolism,Metabolic,Q8IXL7,Methionine-R-sulfoxide reductase B3,HMDBP09183,,AK299065,MSRB3,12q14.3
SMP0000033,Methionine Metabolism,Metabolic,Q9Y3D2,"Methionine-R-sulfoxide reductase B2, mitochondrial",HMDBP09182,,AF151889,MSRB2,10p12
SMP0000034,Sphingolipid Metabolism,Metabolic,O15270,Serine palmitoyltransferase 2,HMDBP00888,,BC005123,SPTLC2,14q24.3
SMP0000034,Sphingolipid Metabolism,Metabolic,O15269,Serine palmitoyltransferase 1,HMDBP00886,,AF286706,SPTLC1,9q22.2
SMP0000034,Sphingolipid Metabolism,Metabolic,Q06136,3-ketodihydrosphingosine reductase,HMDBP03056,,X63657,KDSR,18q21.3
SMP0000034,Sphingolipid Metabolism,Metabolic,Q9NRA0,Sphingosine kinase 2,HMDBP01083,,AL136701,SPHK2,19q13.2
SMP0000034,Sphingolipid Metabolism,Metabolic,Q8IWX5,Sphingosine-1-phosphate phosphatase 2,HMDBP11558,,BC134342,SGPP2,""
SMP0000034,Sphingolipid Metabolism,Metabolic,O14494,Lipid phosphate phosphohydrolase 1,HMDBP00237,,AF014402,PPAP2A,5q11
SMP0000034,Sphingolipid Metabolism,Metabolic,O95470,Sphingosine-1-phosphate lyase 1,HMDBP01052,,AJ011304,SGPL1,10q21
SMP0000034,Sphingolipid Metabolism,Metabolic,Q6QHC5,Sphingolipid delta(4)-desaturase/C4-hydroxylase DES2,HMDBP07414,,AY541700,DEGS2,14q32.2
